index,propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,locationId,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,favourite,newProperty,multimedia,contactInfo,parkingSpace,priceByArea,features,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,labels,topHighlight,superTopHighlight,topNewDevelopment,urgentVisualHighlight,visualHighlight,preferenceHighlight,floor,hasLift,highlight,priceDropValue,dropDate,priceDropPercentage,highlightComment,newDevelopmentFinished,distance,geometry
0,99837952,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/e8/39/d9/1113986920.jpg,BCNP5038,42,1690000.0,flat,sale,108.0,True,2,1,Moll de Pescadors,Barcelona,Barcelona,Ciutat Vella,es,La Barceloneta,0-EU-ES-08-13-001-019-01-001,41.374937,2.1886474,False,https://www.idealista.com/inmueble/99837952/,"Unique property of 77 m2 and 40 m2 of terrace for private use on the seafront in Barceloneta. The property has a private entrance from the street with video intercom and keypad, which allows you to enjoy a day at the beach without having to carry your house keys with you. To enter you go up some stairs that lead to the second floor where you will find the spectacular and cozy corner apartment of 77 m2 with 2 large balconies and two double bedrooms, and with the possibility of having a third single room in a space that is currently unified to the beautiful living - dining room with pine wood floors with white brossé finish and open kitchen integrated to the living room of natural wood and Neff appliances. Both the bedrooms and the living room enjoy fabulous natural light and incomparable views of the sea and the promenade of the Ciutat Comtal, and have been decorated in a fresh and warm beach style of white and natural wood. Next to the living room is a large bathroom completely renovated with nice finishes and window facing the street. By the same stairs that lead us to the house we go up to the magnificent private terrace of 40 m2 with panoramic views that take our breath away and finely decorated with comfortable bamboo furniture, fabulous stainless steel bathtub and beautifully illuminated to enjoy the warm summer nights. The property has ducted air, fiber optics, and parking space for motorcycle and car at the door of the house when registering as a resident of the neighborhood. Sold fully equipped with furniture, appliances and accessories ready to move in. A beach house in the city to enjoy an eternal vacation.",True,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/e8/39/d9/1113986920.jpg', 'tag': 'terrace'}]}","{'commercialName': 'Barcelona & Costa Brava Sotheby’s Realty', 'phone1': {'phoneNumber': '936179789', 'formattedPhone': '936 17 97 89', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936179789', 'nationalNumber': True}, 'contactName': 'Office Barcelona', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/60/8c/f3/barcelona-sothebys-international-realty.gif', 'contactMethod': 'all', 'micrositeShortName': 'barcelona-sothebys-international-realty'}",,15648.0,"{'hasTerrace': True, 'hasAirConditioning': True, 'hasBoxRoom': False, 'hasGarden': False}",{'typology': 'flat'},"{'subtitle': 'La Barceloneta, Barcelona', 'title': 'Flat in Moll de Pescadors'}",True,False,True,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",True,False,False,False,False,False,1,False,{'groupDescription': 'Top'},,,,,,,POINT (2.1886474 41.374937)
2,98680408,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/e6/ca/a7/1020608446.jpg,,45,1690000.0,duplex,sale,111.0,True,3,1,subdistrict La Barceloneta,Barcelona,Barcelona,Ciutat Vella,es,La Barceloneta,0-EU-ES-08-13-001-019-01-001,41.375737,2.191807,False,https://www.idealista.com/inmueble/98680408/,"ONLY BRAND NEW PROPERTY ON THE FIRST LINE OF THE SEA IN BARCELONA! ""IAS Real Estate presents this exclusive brand new property on the seafront. It has a living area of 67m2 and an impressive 40m2 terrace facing the sea. The house is distributed in a spacious living-dining room with an open kitchen with unobstructed views of the sea, two double bedrooms with sea views (one of them with a balcony), an office, two balconies and a complete bathroom. Additionally, the house has ducted air conditioning with a heat pump controlled by home automation. It is delivered fully furnished. Highlight its exceptional location as it is located on the seafront and its design finishes and high quality.",True,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/e6/ca/a7/1020608446.jpg', 'tag': 'terrace'}]}","{'commercialName': 'IAS Real Estate', 'phone1': {'phoneNumber': '936170354', 'formattedPhone': '936 17 03 54', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936170354', 'nationalNumber': True}, 'contactName': 'IAS', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/4b/08/be/ias-group.gif', 'contactMethod': 'all', 'micrositeShortName': 'ias-group'}",,15225.0,"{'hasTerrace': True, 'hasAirConditioning': True}","{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'La Barceloneta, Barcelona', 'title': 'Duplex'}",True,False,True,False,"[{'name': 'seaViewsType', 'text': 'Sea views'}]",False,False,False,False,False,False,1,False,,,,,,,,POINT (2.191807 41.375737)
3,100827823,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/77/cc/db/1129517993.jpg,W-02OYHY,43,1690000.0,flat,sale,222.0,True,3,3,subdistrict Pedralbes,Barcelona,Barcelona,Les Corts,es,Pedralbes,0-EU-ES-08-13-001-019-04-003,41.3944513,2.1140654,False,https://www.idealista.com/inmueble/100827823/,"Bright flat in Pedralbes ready to move in In one of the most prestigious residential neighborhoods in Barcelona, Pedralbes, very well connected to the city center and the main exit routes from it, as well as close to prestigious international schools and renowned medical centers. We locate this magnificent renovated apartment ready to move into. The property is located on the first floor of an elegant royal estate, with a concierge service, only two neighbors per landing and a separate service entrance. Aditionally, we find a big community swimming pool and green area. We enter from the main entrance where an elegant hall perfectly separates the night area from the day area. The latter is totally exterior and has large windows so that it has an extraordinary luminosity entirely. It consists of the dining room, an office / office area, the open kitchen and the living room which, in turn, has a fireplace and direct access to a spacious terrace with a chill-out area with unobstructed views of the communal garden area. On the other hand, the night area includes an exterior double room, a complete bathroom, a master suite with a dressing room, a complete bathroom and access to a charming private balcony. Finally, we find a junior master suite with its own full bathroom and office area, before there were two double rooms that could be easily recovered. Completing this incredible apartment, we have three parking spaces and a storage room in the same building directly accessible by elevator. In the privileged neighborhood of Pedralbes, a highly sought after residential area for those looking for security and tranquility, and being surrounded by green areas, with all kinds of public transport. We find in the area all the internationally recognized schools such as St. Peter's, St. Paul's, Benjamin Franklin, Zurich Schule, and the French Lyceum, among others, and in the same way, public and private universities such as the UB, UPC, ESADE and IESE. At the same time, at the leisure level, here are the exclusive Real Club del Polo and the Real Club de Tenis de Barcelona.",False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/77/cc/db/1129517993.jpg', 'tag': 'livingRoom'}]}","{'commercialName': 'Engel & Völkers Barcelona', 'phone1': {'phoneNumber': '936174996', 'formattedPhone': '936 17 49 96', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936174996', 'nationalNumber': True}, 'contactName': 'Barcelona MMC - Zona Alta - S1', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/d3/de/38/engel-volkers-barcelona.gif', 'contactMethod': 'all', 'micrositeShortName': 'engel-volkers-barcelona'}","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7613.0,"{'hasSwimmingPool': True, 'hasTerrace': True, 'hasAirConditioning': True, 'hasBoxRoom': True, 'hasGarden': False}",{'typology': 'flat'},"{'subtitle': 'Pedralbes, Barcelona', 'title': 'Flat'}",True,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,1,True,,100000.0,1686066394000.0,6.0,,,,POINT (2.1140654 41.3944513)
4,99475987,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/9e/1a/01/1127242605.jpg,VB2305093,44,1690000.0,flat,sale,266.0,True,4,4,Calle del Bon Pastor,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - Galvany,0-EU-ES-08-13-001-019-05-005,41.3936217,2.1501301,False,https://www.idealista.com/inmueble/99475987/,"Apartment for sale on Avenida Diagonal In the heart of Avenida Diagonal, located in one of the most exclusive and noble areas of the city of Barcelona, we find this excellent home for sale, on one of its upper floors of this luxurious royal estate. It is a spectacular 266 m2 apartment in perfect condition with high ceilings and a practical distribution that clearly differentiates the day area from the night area.   The day area consists of an imposing and bright 70 m2 dining room with large windows with double acoustic and thermal glazing that provide a clear view of Avenida Diagonal itself. Adjacent, there is a large fully equipped independent kitchen and a laundry room.   The night area is made up of three spacious double bedrooms and three full bathrooms. The main room has a dressing room and bathroom with bathtub and shower. Added to this is a service room with an en-suite bathroom.   The property is ready to move into, with a high-quality classic reform, with aerothermal ducts throughout the house, solid and impeccable parquet, marble in bathrooms and piped music system in all rooms.   The apartment is located in a beautiful royal estate that is in perfect condition, has an elevator, as well as forklifts and a concierge service. The house includes a storage room in the same building and the possibility of acquiring two parking spaces in an adjoining building.   Contact aProperties for more information and to arrange a visit to this magnificent home!",True,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/9e/1a/01/1127242605.jpg', 'tag': 'details'}]}","{'commercialName': 'aProperties Real Estate Barcelona', 'phone1': {'phoneNumber': '936174047', 'formattedPhone': '936 17 40 47', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936174047', 'nationalNumber': True}, 'contactName': 'aProperties Real Estate Barcelona ', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/9a/02/df/apropertiesrealestate.gif', 'contactMethod': 'all', 'micrositeShortName': 'apropertiesrealestate'}",,6353.0,"{'hasSwimmingPool': False, 'hasTerrace': False, 'hasAirConditioning': True, 'hasBoxRoom': True, 'hasGarden': False}",{'typology': 'flat'},"{'subtitle': 'Sant Gervasi - Galvany, Barcelona', 'title': 'Flat in Calle del Bon Pastor'}",True,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,4,True,,,,,,,,POINT (2.1501301 41.3936217)
5,98448906,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/90/88/28/1102306507.jpg,VB2208001,52,1690000.0,flat,sale,111.0,True,3,1,Calle del Comte de Santa Clara,Barcelona,Barcelona,Ciutat Vella,es,La Barceloneta,0-EU-ES-08-13-001-019-01-001,41.376737,2.190007,False,https://www.idealista.com/inmueble/98448906/,"Brand new apartment in first sea line with terrace  WITH BALCONIES AND RIGHT OF EXCLUSIVE USE OF THE TERRACE. Spectacular housing of about 67m2 built distributed in a nice living room kitchen and 3 exterior bedrooms, one of them with a balcony of about 5m2 and with spectacular sea views from all rooms to be in front of the sea. The property also has the exclusive right to use a terrace of about 40m2, on a higher level, with even more incredible views and absolute privacy. The house was completely renovated with quality materials, fully equipped and furnished. Natural pine wood floors with white brossé finish, white faucets, Neff appliances, lighting made to measure by Cronek, natural pine flooring on the terrace, cold-heat pump for air conditioning ducts, alarm, video intercom Golmar, and furnished in great detail. The location is unbeatable in the Paseo Marítimo of Barcelona and in front of the beach of Sant Miquel.  .",True,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/90/88/28/1102306507.jpg', 'tag': 'details'}]}","{'commercialName': 'aProperties Real Estate Barcelona', 'phone1': {'phoneNumber': '936174047', 'formattedPhone': '936 17 40 47', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936174047', 'nationalNumber': True}, 'contactName': 'aProperties Real Estate Barcelona ', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/9a/02/df/apropertiesrealestate.gif', 'contactMethod': 'all', 'micrositeShortName': 'apropertiesrealestate'}",,15225.0,"{'hasSwimmingPool': False, 'hasTerrace': True, 'hasAirConditioning': True, 'hasBoxRoom': True, 'hasGarden': False}",{'typology': 'flat'},"{'subtitle': 'La Barceloneta, Barcelona', 'title': 'Flat in Calle del Comte de Santa Clara'}",True,False,False,False,"[{'name': 'seaViewsType', 'text': 'Sea views'}]",False,False,False,False,False,False,1,False,,,,,,,,POINT (2.190007 41.376737)
6,100458957,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/e4/61/e0/1120664434.jpg,W-02PWVT,26,1690000.0,chalet,sale,90.0,False,3,1,subdistrict La Barceloneta,Barcelona,Barcelona,Ciutat Vella,es,La Barceloneta,0-EU-ES-08-13-001-019-01-001,41.3760161,2.1909346,False,https://www.idealista.com/inmueble/100458957/,"House with amazing views in Barcelona center Welcome to Casa Mar, a unique property in front of the sea in Barcelona city center. An exceptional house just in front of Sant Miquel beach, one of the best and oldest beaches in Barcelona. This three winds house consists of about sixty-eight square meters and about five square meters of balconies, all recently renovated and furnished comfortably. Its layout consists of two double bedrooms and a third room that can be a wonderful office open to the living room which also integrates the kitchen. A large bathroom completes this floor. Upstairs, the private solarium of about forty-one square meters is the most desired place of the house. It’s fully furnished with loungers and a table to enjoy the views and the sea breeze with your partner or friends. In addition, the owner also buys the right of build three more floors on the building. This jewel has been completely renovated by the architecture studio DVC Arquitectes together with the interior design of TheCreationHouse using the best materials without neglecting any detail: Blanco taps and Neff appliances, lighting by Cronek and Roger Pradier, white brossé finish wood parquet, handles and Formani accessories are some of the finishes of the house. The air conditioning of the house is through ducts through a heat and cold pump. The selected furniture is from the TinekHome and LabelleParisien brands, Bassols textiles with CasaMar embroidery, TinekHome sofa in 100% white linen, terrace chairs from the prestigious Fermob brand, Agape bathtub designed by Patricia Urquiola, LoMonaco Nature beds and TinekHome headboards. Be sure to visit this paradise! The neighbourhood offers an extraordinary range of cuisine and leisure activities and direct access to Barcelona's beaches and its marina. The church of San Miguel del Puerto and the Campus del Mar of the Pompeu Fabra University are located in the centre of the neighbourhood. Enjoy all the services of the city, with excellent public transport connections, the Hospital del Mar, schools, museums, within walking distance of the centre and emblematic attractions of the city such as the statue of Columbus, Las Ramblas, Montjuïc, the Port Vell, the zoo, the Citadel park, the promenade and the beach. It also offers a relaxed atmosphere, with terraces and public spaces ideal for outdoor sports such as running, cycling, sailing, etc.",False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/e4/61/e0/1120664434.jpg', 'tag': 'terrace'}]}","{'commercialName': 'Engel & Völkers Barcelona', 'phone1': {'phoneNumber': '936174996', 'formattedPhone': '936 17 49 96', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936174996', 'nationalNumber': True}, 'contactName': 'Barcelona MMC - Eixample - S2', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/d3/de/38/engel-volkers-barcelona.gif', 'contactMethod': 'all', 'micrositeShortName': 'engel-volkers-barcelona'}",,18778.0,"{'hasSwimmingPool': False, 'hasTerrace': True, 'hasAirConditioning': True, 'hasBoxRoom': False, 'hasGarden': False}","{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'La Barceloneta, Barcelona', 'title': 'Terraced house'}",False,False,False,False,"[{'name': 'seaViewsType', 'text': 'Sea views'}]",False,False,False,False,False,False,,,,,,,,,,POINT (2.1909346 41.3760161)
7,95774768,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/82/cf/38/1119959674.jpg,W-02MHNO,31,1690000.0,flat,sale,163.0,True,3,4,subdistrict La Dreta de l'Eixample,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,0-EU-ES-08-13-001-019-02-004,41.3929127,2.1668356,False,https://www.idealista.com/inmueble/95774768/,"High and bright flat in Passeig de Gràcia Property located in the emblematic Passeig de Gràcia in a building original completely renovated in 2007. It preserves original details of the Eixample's district. Apartment located on the fourth real floor.  The access to the interior layout is produced by a good entrance hall from which spread to the left and right the different rooms. The apartment has three double size bedrooms in suite, three complete bathrooms, a toilet, kitchen and a very wide living space full of light overviewing Passeig de Gràcia. Good cross-ventilation through the outlets in the main and rear facade.  Unique opportunity to acquire a beautiful property in the most charming and central area of the city of Barcelona. Passeig de Gràcia is the most famous avenue in Barcelona and one of the most renowned streets in Europe due to the importance for tourism, luxury shops, renowned business and the famous architectonic works as Casa Batlló and La Pedrera of Antoni Gaudí.",False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/82/cf/38/1119959674.jpg', 'tag': 'livingRoom'}]}","{'commercialName': 'Engel & Völkers Barcelona', 'phone1': {'phoneNumber': '936174996', 'formattedPhone': '936 17 49 96', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936174996', 'nationalNumber': True}, 'contactName': 'Barcelona MMC - Eixample - S2', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/d3/de/38/engel-volkers-barcelona.gif', 'contactMethod': 'all', 'micrositeShortName': 'engel-volkers-barcelona'}",,10368.0,"{'hasSwimmingPool': False, 'hasTerrace': False, 'hasAirConditioning': True, 'hasBoxRoom': False, 'hasGarden': False}",{'typology': 'flat'},"{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Flat'}",False,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,4,True,,,,,,,,POINT (2.1668356 41.3929127)
8,101595315,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/7b/bb/f1/1127345252.jpg,1319V,25,1690000.0,flat,sale,266.0,True,4,4,Calle del Bon Pastor,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - Galvany,0-EU-ES-08-13-001-019-05-005,41.3951717,2.1479713,False,https://www.idealista.com/inmueble/101595315/,"This luxury flat is at Carrer del Bon Pastor, 08021, Barcelona, Barcelona, is in the district of Galvany, on floor 4. It is a sunny flat, built in 1950, that has 266 m2 and has 4 rooms and 4 bathrooms. Besides, it includes furnished kitchen and besides, it includes marble floor, individual natural gas heating, tv antenna, windows climalit, alarma, centrally located, disabled access, warehouse, storage room, south orientated, dishwasher, ascensor, storage room included, equipped kitchen, concierge, aire acondicionado, good condition, wardrobe, exterior, lavadero, toilet, furnished, cama doble, parquet floor, reformed, doorman, aluminum windows, luminous, security door, singular, video intercom, security cameras, cocina americana and north facing.",True,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/7b/bb/f1/1127345252.jpg', 'tag': 'livingRoom'}]}","{'commercialName': 'Cefersa Inmobiliaria', 'phone1': {'phoneNumber': '936171933', 'formattedPhone': '936 17 19 33', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936171933', 'nationalNumber': True}, 'contactName': 'CEFERSA', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/23/b1/1b/cefersa-inmobiliaria.gif', 'contactMethod': 'all', 'micrositeShortName': 'cefersa-inmobiliaria'}",,6353.0,"{'hasSwimmingPool': False, 'hasTerrace': False, 'hasAirConditioning': True, 'hasBoxRoom': True, 'hasGarden': False}",{'typology': 'flat'},"{'subtitle': 'Sant Gervasi - Galvany, Barcelona', 'title': 'Flat in Calle del Bon Pastor'}",True,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,4,True,,,,,,,,POINT (2.1479713 41.3951717)
9,100295060,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ea/82/b3/1076661835.jpg,HA148X,47,1690000.0,duplex,sale,210.0,True,3,3,Paseo de Gràcia,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,0-EU-ES-08-13-001-019-02-004,41.389969,2.1677228,False,https://www.idealista.com/inmueble/100295060/,"HOME ADVISORS offers you this exclusive property in Barcelona, specifically on Paseo de Gracia, in the Dreta de l'Eixample. The house has 210m² built and has a large entrance of natural light, which provides a feeling of spaciousness. Upon entering we find a spacious and cozy hall that on the one hand gives us access to a corridor that leads to a room on the one hand and on the other hand to the kitchen area and a large living-dining room from which we can access a double bedroom with en-suite bathroom. Returning to the corridor area, we can find some stairs that take us to the upper floor where we can find another double room with an en-suite bathroom. It has air conditioning duct with hot and cold pump. The house is in excellent condition, recently renovated. The royal estate has two elevators and a concierge service. The house does not have a parking space, but a few meters from the farm there is the possibility of acquiring a parking space. Nearby we find a variety of transport such as subways (L1 Plaza Catalunya, L1-L2 Universitat, L1 Urquinaona, L2-L3-L4 Passeig de Gracia), buses (TMB, AEROBUS), train (RENFE, Plaça de Catalunya Station), Catalan railways (Ps Gracia) and a multitude of services such as hospitals, schools, universities, children's areas and shops. This perfect location is in the heart of Paseo de Gracia and allows you to walk to the center of Barcelona in a few seconds and just 5 minutes from Plaça Universitat. ""Dreta de l'Eixample"" is a residential area with a high concentration of services that is characterized by a great commercial dynamism, activities and leisure. The neighborhood consists of large city facilities such as the Clinical Hospital and the University of Barcelona. Other points of attraction are the quiet street ""Enric Granados"" with a wide range of restaurants, the main shopping streets of Barcelona, such as ""La Rambla"", ""Paseo de Gracia"" and ""Plaza Universidad"". Take advantage of this opportunity.",False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ea/82/b3/1076661835.jpg', 'tag': 'livingRoom'}]}","{'commercialName': 'Home Advisors', 'phone1': {'phoneNumber': '936178677', 'formattedPhone': '936 17 86 77', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936178677', 'nationalNumber': True}, 'contactName': 'Home Advisors', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/c2/87/37/home-advisors.gif', 'contactMethod': 'all', 'micrositeShortName': 'home-advisors'}",,8048.0,"{'hasSwimmingPool': False, 'hasTerrace': False, 'hasAirConditioning': True, 'hasBoxRoom': False, 'hasGarden': False}","{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Duplex in Paseo de Gràcia'}",False,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,6,True,,,,,,,,POINT (2.1677228 41.389969)
10,101024693,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/c3/26/bc/1107403786.jpg,GAL-13071P,37,1690000.0,flat,sale,287.0,True,4,3,Calle del Bon Pastor,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - Galvany,0-EU-ES-08-13-001-019-05-005,41.395109,2.150227,False,https://www.idealista.com/inmueble/101024693/,"This large flat is located in a regal estate dating back to 1950. It is a high standing property with a majestic entrance with porter service. It has a total built area of 266 m2 including 2 storage rooms and parking space (additional cost). The property has been completely refurbished with high quality materials (solid Jatoba flooring in impeccable condition and marble in all bathrooms). It is organised with well separated spaces between the day and night areas. Behind the entrance hall we find a huge 70sq m living-dining room with great views to the Avenida Diagonal. This space can be divided into different atmospheres, both living-dining room and reading area and office. The kitchen is fully equipped. The property has three spacious bedrooms with en-suite bathrooms plus a double bedroom and a guest bathroom. In the master bedroom there is also a bathtub and dressing area. The sleeping area overlooks the inner courtyard and has natural light all day long. This property is a real opportunity for those looking for a spacious and bright property in a fantastic location. Two storage rooms are included in the price. There is the possibility to buy two parking spaces in the adjoining property not included in the price. Please contact Albatros Luxury Real Estate for more information and to arrange an appointment.",True,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/c3/26/bc/1107403786.jpg', 'tag': 'livingRoom'}]}","{'commercialName': 'Albatros Luxury Real Estate', 'phone1': {'phoneNumber': '936174033', 'formattedPhone': '936 17 40 33', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936174033', 'nationalNumber': True}, 'contactName': 'Jordana', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/d3/a0/5f/albatros-luxury-real-estate.gif', 'contactMethod': 'all', 'micrositeShortName': 'albatros-luxury-real-estate'}","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5889.0,"{'hasSwimmingPool': False, 'hasTerrace': False, 'hasAirConditioning': True, 'hasBoxRoom': True, 'hasGarden': False}",{'typology': 'flat'},"{'subtitle': 'Sant Gervasi - Galvany, Barcelona', 'title': 'Flat in Calle del Bon Pastor'}",True,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,4,True,,,,,,,,POINT (2.150227 41.395109)
11,101741408,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ce/ef/41/1132257951.jpg,ref_jon,54,1690000.0,flat,sale,330.0,True,3,3,Calle de les Jonqueres,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,0-EU-ES-08-13-001-019-01-002,41.3904158,2.1739299,False,https://www.idealista.com/inmueble/101741408/,"Assessoria Balista exclusively brings you this magnificent and comfortable home with a terrace in the historic center of Barcelona. It is a property with a large private terrace located on the first floor of a historic building from 1880, built after the demolition of the walls of the Ciutat Vella and in full development of the Cerdá Plan. The origin of the current home can be found in an architectural project started in 2015 with the hope of building a space that is as versatile as it is comfortable, being able to serve as a first home for those who seek it and as a second home in one of the most sought-after areas of the urban center of Barcelona for those who wish to have the privilege of having a luxury property in Barcelona.We will find that for this project the warmth that only noble materials provide, the lightness provided by the spaciousness of the rooms and the conceptualized architecture at its best have been prioritized, having thought of every detail of the house to achieve the greatest possible comfort of its residents, maintaining the splendor typical of a flat of this category.For this, two independent buildings have been unified that together provide the current home with 220 m² of useful space with more than 60 m² and 46 m² respectively of exclusive terraces and patios. In this property we can find a master area that is made up of four rooms arranged in a total of 79 useful m², differentiated in the distribution of the rest of the house.It is the master bedroom with direct access on one side to a genuinely spacious dressing room and on the other to an office that is as bright as it is cozy, each room having access to a private balcony facing the promenade that is currently being built on Jonqueres street; As for the bathroom that has been dedicated to this sector, it incorporates both a shower tray and a bathtub in an environment with a design rich in qualities and unique in its style. Leaving this area and moving towards the second bedroom, which consists of 18 m², it is also appreciated that it has been designed together with an en-suite bathroom, which favors privacy and comfort for each occupant of the family group.Meanwhile, in order to have a complete housing product that adapts to different types of needs, the third double bedroom is currently used as a guest room and it has been decided to assign a separate bathroom to the bedroom, although door to door with the same.Thanks to the functional original design of this house, it is worth mentioning that, in case you want a property with four double bedrooms and four bathrooms, it could be achieved through a small reform. Regarding the day area, made up of a living room, dining room and kitchen, it has been designed in an integrated way in a single 59 m² environment that, although it manages to establish itself as an open-plan space with character in which light prevails, it has been special attention to each sector retaining its own identity that gives it the functions it performs within the home.As an added value, from the kitchen there are two rooms for service, nowadays, spaces adapted for pantry and laundry itself.To complete the house, from this day area there is access to a dream terrace, enjoyable during all seasons of the year thanks to the benevolent Mediterranean climate that characterizes the city of Barcelona. A unique property in its style.Do not pass up this opportunity! Contact us to receive more information. Registration, Notary, taxes and buyer fees are not included in the price of the property. Call us at the phone number: 9 3 1 0 6 7 3 2 1 Balista Asset Management Assessment.",True,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ce/ef/41/1132257951.jpg', 'tag': 'livingRoom'}]}","{'commercialName': 'AEDES DFJ SERVEIS I GESTÓ SL', 'phone1': {'phoneNumber': '936171942', 'formattedPhone': '936 17 19 42', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936171942', 'nationalNumber': True}, 'contactName': 'Diego', 'userType': 'professional', 'contactMethod': 'all', 'micrositeShortName': 'arcionassessors'}",,5121.0,"{'hasTerrace': True, 'hasAirConditioning': True, 'hasBoxRoom': True}",{'typology': 'flat'},"{'subtitle': 'Sant Pere - Santa Caterina i la Ribera, Barcelona', 'title': 'Flat in Calle de les Jonqueres'}",True,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,1,True,,,,,,,,POINT (2.1739299 41.3904158)
